date,tariff,item,commodity,primary_class,railroad,origin,origin_city,origin_state,destination,destination_city,destination_state,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,car_volume_cubic_feet,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile
2021-10-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.2462,45.7895,41.5405,0.0515
2021-10-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2038,44.2304,40.1261,0.0564
2021-10-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5851,58.2423,52.8378,0.0352
2021-10-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.3681,50.2681,45.6036,0.0439
2021-10-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.5895,21.6584,19.6486,0.054
2021-10-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.6797,24.9752,22.6577,0.0771
2021-10-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.4322,55.9377,50.7471,0.0361
2021-10-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.2311,47.2263,42.844,0.0507
2021-10-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2003,44.1013,40.009,0.0518
2021-10-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1051,40.6058,36.8378,0.0486
2021-10-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,19.1857,17.4054,0.0523
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1141,77.6763,70.4685,0.0511
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.0249,74.3992,67.4955,0.0489
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.8027,66.2363,60.0901,0.0741
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.0554,75.5214,68.5135,0.0845
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,1.9662,72.2443,65.5405,0.0808
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.4584,53.5849,48.6126,0.0938
2021-11-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.3692,50.3078,45.6396,0.0881
2021-11-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6211,59.5631,54.036,0.0681
2021-11-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0651,39.136,35.5045,0.0581
2021-11-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4816,54.4389,49.3874,0.0416
2021-11-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5384,60.9792,55.3208,0.0348
2021-11-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4832,54.4985,49.4414,0.039
2021-11-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.2462,45.7895,41.5405,0.0515
2021-11-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2038,44.2304,40.1261,0.0564
2021-11-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5851,58.2423,52.8378,0.0352
2021-11-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.3681,50.2681,45.6036,0.0439
2021-11-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.5895,21.6584,19.6486,0.054
2021-11-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.6797,24.9752,22.6577,0.0771
2021-11-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.4322,56.566,51.3171,0.0365
2021-11-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.2311,47.6039,43.1866,0.0511
2021-11-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2003,44.1013,40.009,0.0518
2021-11-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1051,40.6058,36.8378,0.0486
2021-11-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,19.1857,17.4054,0.0523
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1141,77.6763,70.4685,0.0511
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.0249,74.3992,67.4955,0.0489
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.8027,66.2363,60.0901,0.0741
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.0554,75.5214,68.5135,0.0845
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,1.9662,72.2443,65.5405,0.0808
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.4584,53.5849,48.6126,0.0938
2021-12-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.3692,50.3078,45.6396,0.0881
2021-12-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6211,59.5631,54.036,0.0681
2021-12-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0651,39.136,35.5045,0.0581
2021-12-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4816,54.4389,49.3874,0.0416
2021-12-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5384,61.4129,55.7142,0.0351
2021-12-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4832,54.4985,49.4414,0.039
2021-12-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.2462,45.7895,41.5405,0.0515
2021-12-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2038,44.2304,40.1261,0.0564
2021-12-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5851,58.2423,52.8378,0.0352
2021-12-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.3681,50.2681,45.6036,0.0439
2021-12-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.5895,21.6584,19.6486,0.054
2021-12-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.6797,24.9752,22.6577,0.0771
2021-12-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.4322,56.95,51.6654,0.0367
2021-12-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.2311,47.8347,43.3959,0.0514
2021-12-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2003,44.1013,40.009,0.0518
2021-12-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1051,40.6058,36.8378,0.0486
2021-12-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,19.1857,17.4054,0.0523
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1141,77.6763,70.4685,0.0511
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.0249,74.3992,67.4955,0.0489
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.8027,66.2363,60.0901,0.0741
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.0554,75.5214,68.5135,0.0845
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,1.9662,72.2443,65.5405,0.0808
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.4584,53.5849,48.6126,0.0938
2022-01-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.3692,50.3078,45.6396,0.0881
2022-01-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6211,60.508,54.8933,0.0692
2022-01-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0651,39.8642,36.165,0.0592
2022-01-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4816,55.8534,50.6706,0.0427
2022-01-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5384,61.2158,55.5354,0.035
2022-01-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4832,56.0083,50.8112,0.0401
2022-01-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.2462,46.75,42.4119,0.0526
2022-01-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2038,45.0777,40.8948,0.0575
2022-01-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5851,60.031,54.4605,0.0363
2022-01-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.3681,51.5051,46.7258,0.045
2022-01-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.5895,22.0922,20.0422,0.0551
2022-01-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.6797,25.3255,22.9755,0.0781
2022-01-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.4322,56.7754,51.5071,0.0366
2022-01-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.2311,47.7298,43.3008,0.0512
2022-01-15,4022,47321.0,Wheat,HRW,BNSF,"Concordia, KS",Concordia,KS,"Greenwood (Mendota), IL",Greenwood,IL,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.9992,37.4733,33.996,0.0533
2022-01-15,4022,46307.0,Wheat,HRW,BNSF,"Enid, OK",Enid,OK,"Texas Gulf (Houston, TX)",Houston,TX,563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1343,42.3492,38.4195,0.0682
2022-01-15,4022,46307.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"Texas Gulf (Houston, TX)",Houston,TX,859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2924,48.5112,44.0097,0.0512
2022-01-15,4022,44306.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"San Bernardino, CA",Verdemont,CA,1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",,1.5073,57.022,51.7308,0.0376
2022-01-15,4022,46307.0,Wheat,HRW,BNSF,"Salina, KS",Salina,KS,"Texas Gulf (Houston, TX)",Houston,TX,757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2446,46.632,42.3049,0.0559
2022-01-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Birmingham, AL",Birmingham,AL,864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0651,40.1656,36.4386,0.0422
2022-01-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Chicago, IL",Chicago,IL,633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.0992,41.1416,37.324,0.059
2022-01-15,4022,46307.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Texas Gulf (Houston, TX)",Houston,TX,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1922,44.5637,40.4285,0.0634
2022-01-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2003,45.0213,40.8436,0.0529
2022-01-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1051,41.509,37.6573,0.0497
2022-01-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,19.5825,17.7654,0.0533
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1141,77.6763,70.4685,0.0511
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.0249,74.3992,67.4955,0.0489
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.8027,66.2363,60.0901,0.0741
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.0554,75.5214,68.5135,0.0845
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,1.9662,72.2443,65.5405,0.0808
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.4584,53.5849,48.6126,0.0938
2022-02-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.3692,50.3078,45.6396,0.0881
2022-02-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6211,60.3505,54.7505,0.069
2022-02-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0651,39.7428,36.055,0.059
2022-02-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4816,55.6177,50.4568,0.0425
2022-02-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5384,61.2946,55.6069,0.035
2022-02-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4832,55.7567,50.5829,0.0399
2022-02-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.2462,46.5899,42.2667,0.0524
2022-02-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2038,44.9364,40.7667,0.0573
2022-02-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5851,59.7329,54.1901,0.0361
2022-02-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.3681,51.2989,46.5387,0.0448
2022-02-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.5895,22.0199,19.9766,0.0549
2022-02-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.6797,25.2671,22.9225,0.078
2022-02-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.4322,56.8452,51.5704,0.0367
2022-02-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.2311,47.7717,43.3389,0.0513
2022-02-15,4022,47321.0,Wheat,HRW,BNSF,"Concordia, KS",Concordia,KS,"Greenwood (Mendota), IL",Greenwood,IL,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.9992,37.3466,33.8811,0.0531
2022-02-15,4022,46307.0,Wheat,HRW,BNSF,"Enid, OK",Enid,OK,"Texas Gulf (Houston, TX)",Houston,TX,563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1343,42.2373,38.318,0.0681
2022-02-15,4022,46307.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"Texas Gulf (Houston, TX)",Houston,TX,859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2924,48.3406,43.855,0.0511
2022-02-15,4022,44306.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"San Bernardino, CA",Verdemont,CA,1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",,1.5073,56.7488,51.4829,0.0374
2022-02-15,4022,46307.0,Wheat,HRW,BNSF,"Salina, KS",Salina,KS,"Texas Gulf (Houston, TX)",Houston,TX,757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2446,46.4816,42.1685,0.0557
2022-02-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Birmingham, AL",Birmingham,AL,864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0651,39.994,36.2829,0.042
2022-02-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Chicago, IL",Chicago,IL,633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.0992,41.0159,37.2099,0.0588
2022-02-15,4022,46307.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Texas Gulf (Houston, TX)",Houston,TX,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1922,44.4369,40.3135,0.0632
2022-02-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2003,44.8679,40.7045,0.0527
2022-02-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1051,41.3585,37.5207,0.0495
2022-02-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,19.5164,17.7054,0.0532
