date,railroad,tariff,item,commodity,primary_class,origin_city,origin_state,origin,destination_city,destination_state,destination,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,tariff_per_car,tariff_per_bushel,tariff_per_metric_ton,tariff_per_short_ton,tariff_per_ton_mile,fsc_per_mile,fsc_per_car,tariff_fsc_per_car,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile,car_volume_cubic_feet
2021-08-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2515,0.6797,24.9752,22.6577,0.0771,0.0,0.0,2515.0,0.6797,24.9752,22.6577,0.0771,
2021-08-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5299,1.4322,52.6216,47.7387,0.034,0.2275,319.865,5618.865,1.4322,55.7981,50.6204,0.036,
2021-08-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4555,1.2311,45.2334,41.036,0.0486,0.2275,192.2375,4747.2375,1.2311,47.1424,42.7679,0.0506,
2021-08-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4441,1.2003,44.1013,40.009,0.0518,0.0,0.0,4441.0,1.2003,44.1013,40.009,0.0518,
2021-08-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4089,1.1051,40.6058,36.8378,0.0486,0.0,0.0,4089.0,1.1051,40.6058,36.8378,0.0486,
2021-08-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.0,0.0,1932.0,0.5222,19.1857,17.4054,0.0523,
2021-09-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",5998,1.6211,59.5631,54.036,0.0681,0.0,0.0,5998.0,1.6211,59.5631,54.036,0.0681,
2021-09-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3941,1.0651,39.136,35.5045,0.0581,0.0,0.0,3941.0,1.0651,39.136,35.5045,0.0581,
2021-09-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5482,1.4816,54.4389,49.3874,0.0416,0.0,0.0,5482.0,1.4816,54.4389,49.3874,0.0416,
2021-09-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5692,1.5384,56.5243,51.2793,0.0323,0.2325,369.21,6061.21,1.5384,60.1908,54.6055,0.0344,
2021-09-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5488,1.4832,54.4985,49.4414,0.039,0.0,0.0,5488.0,1.4832,54.4985,49.4414,0.039,
2021-09-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4611,1.2462,45.7895,41.5405,0.0515,0.0,0.0,4611.0,1.2462,45.7895,41.5405,0.0515,
2021-09-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4454,1.2038,44.2304,40.1261,0.0564,0.0,0.0,4454.0,1.2038,44.2304,40.1261,0.0564,
2021-09-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5865,1.5851,58.2423,52.8378,0.0352,0.0,0.0,5865.0,1.5851,58.2423,52.8378,0.0352,
2021-09-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5062,1.3681,50.2681,45.6036,0.0439,0.0,0.0,5062.0,1.3681,50.2681,45.6036,0.0439,
2021-09-15,BNSF,4022,45675.0,Wheat,HRS,Boyle,ND,"Taylor, ND",Grand Forks,ND,"Grand Forks, ND",364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",2181,0.5895,21.6584,19.6486,0.054,0.0,0.0,2181.0,0.5895,21.6584,19.6486,0.054,
2021-09-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2515,0.6797,24.9752,22.6577,0.0771,0.0,0.0,2515.0,0.6797,24.9752,22.6577,0.0771,
2021-09-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5299,1.4322,52.6216,47.7387,0.034,0.2325,326.895,5625.895,1.4322,55.8679,50.6837,0.036,
2021-09-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4555,1.2311,45.2334,41.036,0.0486,0.2325,196.4625,4751.4625,1.2311,47.1843,42.806,0.0507,
2021-09-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4441,1.2003,44.1013,40.009,0.0518,0.0,0.0,4441.0,1.2003,44.1013,40.009,0.0518,
2021-09-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4089,1.1051,40.6058,36.8378,0.0486,0.0,0.0,4089.0,1.1051,40.6058,36.8378,0.0486,
2021-09-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.0,0.0,1932.0,0.5222,19.1857,17.4054,0.0523,
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Railroad,1,1,,7822,2.1141,77.6763,70.4685,0.0511,0.0,0.0,7822.0,2.1141,77.6763,70.4685,0.0511,5000
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Private,1,0,,7492,2.0249,74.3992,67.4955,0.0489,0.0,0.0,7492.0,2.0249,74.3992,67.4955,0.0489,5000
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Unit,90,90.0,Railroad/Private,1,1,,6670,1.8027,66.2363,60.0901,0.0741,0.0,0.0,6670.0,1.8027,66.2363,60.0901,0.0741,5000
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Railroad,1,1,,7605,2.0554,75.5214,68.5135,0.0845,0.0,0.0,7605.0,2.0554,75.5214,68.5135,0.0845,5000
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Private,1,0,,7275,1.9662,72.2443,65.5405,0.0808,0.0,0.0,7275.0,1.9662,72.2443,65.5405,0.0808,5000
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Railroad,1,1,,5396,1.4584,53.5849,48.6126,0.0938,0.0,0.0,5396.0,1.4584,53.5849,48.6126,0.0938,5000
2021-10-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Private,1,0,,5066,1.3692,50.3078,45.6396,0.0881,0.0,0.0,5066.0,1.3692,50.3078,45.6396,0.0881,5000
2021-10-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",5998,1.6211,59.5631,54.036,0.0681,0.0,0.0,5998.0,1.6211,59.5631,54.036,0.0681,
2021-10-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3941,1.0651,39.136,35.5045,0.0581,0.0,0.0,3941.0,1.0651,39.136,35.5045,0.0581,
2021-10-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5482,1.4816,54.4389,49.3874,0.0416,0.0,0.0,5482.0,1.4816,54.4389,49.3874,0.0416,
2021-10-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5692,1.5384,56.5243,51.2793,0.0323,0.2375,377.15,6069.15,1.5384,60.2696,54.677,0.0344,
2021-10-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5488,1.4832,54.4985,49.4414,0.039,0.0,0.0,5488.0,1.4832,54.4985,49.4414,0.039,
2021-10-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4611,1.2462,45.7895,41.5405,0.0515,0.0,0.0,4611.0,1.2462,45.7895,41.5405,0.0515,
2021-10-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4454,1.2038,44.2304,40.1261,0.0564,0.0,0.0,4454.0,1.2038,44.2304,40.1261,0.0564,
2021-10-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5865,1.5851,58.2423,52.8378,0.0352,0.0,0.0,5865.0,1.5851,58.2423,52.8378,0.0352,
2021-10-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5062,1.3681,50.2681,45.6036,0.0439,0.0,0.0,5062.0,1.3681,50.2681,45.6036,0.0439,
2021-10-15,BNSF,4022,45675.0,Wheat,HRS,Boyle,ND,"Taylor, ND",Grand Forks,ND,"Grand Forks, ND",364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",2181,0.5895,21.6584,19.6486,0.054,0.0,0.0,2181.0,0.5895,21.6584,19.6486,0.054,
2021-10-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2515,0.6797,24.9752,22.6577,0.0771,0.0,0.0,2515.0,0.6797,24.9752,22.6577,0.0771,
2021-10-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5299,1.4322,52.6216,47.7387,0.034,0.2375,333.925,5632.925,1.4322,55.9377,50.7471,0.0361,
2021-10-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4555,1.2311,45.2334,41.036,0.0486,0.2375,200.6875,4755.6875,1.2311,47.2263,42.844,0.0507,
2021-10-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4441,1.2003,44.1013,40.009,0.0518,0.0,0.0,4441.0,1.2003,44.1013,40.009,0.0518,
2021-10-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4089,1.1051,40.6058,36.8378,0.0486,0.0,0.0,4089.0,1.1051,40.6058,36.8378,0.0486,
2021-10-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.0,0.0,1932.0,0.5222,19.1857,17.4054,0.0523,
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Railroad,1,1,,7822,2.1141,77.6763,70.4685,0.0511,0.0,0.0,7822.0,2.1141,77.6763,70.4685,0.0511,5000
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Private,1,0,,7492,2.0249,74.3992,67.4955,0.0489,0.0,0.0,7492.0,2.0249,74.3992,67.4955,0.0489,5000
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Unit,90,90.0,Railroad/Private,1,1,,6670,1.8027,66.2363,60.0901,0.0741,0.0,0.0,6670.0,1.8027,66.2363,60.0901,0.0741,5000
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Railroad,1,1,,7605,2.0554,75.5214,68.5135,0.0845,0.0,0.0,7605.0,2.0554,75.5214,68.5135,0.0845,5000
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Private,1,0,,7275,1.9662,72.2443,65.5405,0.0808,0.0,0.0,7275.0,1.9662,72.2443,65.5405,0.0808,5000
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Railroad,1,1,,5396,1.4584,53.5849,48.6126,0.0938,0.0,0.0,5396.0,1.4584,53.5849,48.6126,0.0938,5000
2021-11-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Private,1,0,,5066,1.3692,50.3078,45.6396,0.0881,0.0,0.0,5066.0,1.3692,50.3078,45.6396,0.0881,5000
2021-11-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",5998,1.6211,59.5631,54.036,0.0681,0.0,0.0,5998.0,1.6211,59.5631,54.036,0.0681,
2021-11-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3941,1.0651,39.136,35.5045,0.0581,0.0,0.0,3941.0,1.0651,39.136,35.5045,0.0581,
2021-11-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5482,1.4816,54.4389,49.3874,0.0416,0.0,0.0,5482.0,1.4816,54.4389,49.3874,0.0416,
2021-11-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5692,1.5384,56.5243,51.2793,0.0323,0.2825,448.61,6140.61,1.5384,60.9792,55.3208,0.0348,
2021-11-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5488,1.4832,54.4985,49.4414,0.039,0.0,0.0,5488.0,1.4832,54.4985,49.4414,0.039,
2021-11-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4611,1.2462,45.7895,41.5405,0.0515,0.0,0.0,4611.0,1.2462,45.7895,41.5405,0.0515,
2021-11-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4454,1.2038,44.2304,40.1261,0.0564,0.0,0.0,4454.0,1.2038,44.2304,40.1261,0.0564,
2021-11-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5865,1.5851,58.2423,52.8378,0.0352,0.0,0.0,5865.0,1.5851,58.2423,52.8378,0.0352,
2021-11-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5062,1.3681,50.2681,45.6036,0.0439,0.0,0.0,5062.0,1.3681,50.2681,45.6036,0.0439,
2021-11-15,BNSF,4022,45675.0,Wheat,HRS,Boyle,ND,"Taylor, ND",Grand Forks,ND,"Grand Forks, ND",364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",2181,0.5895,21.6584,19.6486,0.054,0.0,0.0,2181.0,0.5895,21.6584,19.6486,0.054,
2021-11-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2515,0.6797,24.9752,22.6577,0.0771,0.0,0.0,2515.0,0.6797,24.9752,22.6577,0.0771,
2021-11-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5299,1.4322,52.6216,47.7387,0.034,0.2825,397.195,5696.195,1.4322,56.566,51.3171,0.0365,
2021-11-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4555,1.2311,45.2334,41.036,0.0486,0.2825,238.7125,4793.7125,1.2311,47.6039,43.1866,0.0511,
2021-11-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4441,1.2003,44.1013,40.009,0.0518,0.0,0.0,4441.0,1.2003,44.1013,40.009,0.0518,
2021-11-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4089,1.1051,40.6058,36.8378,0.0486,0.0,0.0,4089.0,1.1051,40.6058,36.8378,0.0486,
2021-11-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.0,0.0,1932.0,0.5222,19.1857,17.4054,0.0523,
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Railroad,1,1,,7822,2.1141,77.6763,70.4685,0.0511,0.0,0.0,7822.0,2.1141,77.6763,70.4685,0.0511,5000
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Private,1,0,,7492,2.0249,74.3992,67.4955,0.0489,0.0,0.0,7492.0,2.0249,74.3992,67.4955,0.0489,5000
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Unit,90,90.0,Railroad/Private,1,1,,6670,1.8027,66.2363,60.0901,0.0741,0.0,0.0,6670.0,1.8027,66.2363,60.0901,0.0741,5000
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Railroad,1,1,,7605,2.0554,75.5214,68.5135,0.0845,0.0,0.0,7605.0,2.0554,75.5214,68.5135,0.0845,5000
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Private,1,0,,7275,1.9662,72.2443,65.5405,0.0808,0.0,0.0,7275.0,1.9662,72.2443,65.5405,0.0808,5000
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Railroad,1,1,,5396,1.4584,53.5849,48.6126,0.0938,0.0,0.0,5396.0,1.4584,53.5849,48.6126,0.0938,5000
2021-12-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Private,1,0,,5066,1.3692,50.3078,45.6396,0.0881,0.0,0.0,5066.0,1.3692,50.3078,45.6396,0.0881,5000
2021-12-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",5998,1.6211,59.5631,54.036,0.0681,0.0,0.0,5998.0,1.6211,59.5631,54.036,0.0681,
2021-12-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3941,1.0651,39.136,35.5045,0.0581,0.0,0.0,3941.0,1.0651,39.136,35.5045,0.0581,
2021-12-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5482,1.4816,54.4389,49.3874,0.0416,0.0,0.0,5482.0,1.4816,54.4389,49.3874,0.0416,
2021-12-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5692,1.5384,56.5243,51.2793,0.0323,0.31,492.28,6184.28,1.5384,61.4129,55.7142,0.0351,
2021-12-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5488,1.4832,54.4985,49.4414,0.039,0.0,0.0,5488.0,1.4832,54.4985,49.4414,0.039,
2021-12-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4611,1.2462,45.7895,41.5405,0.0515,0.0,0.0,4611.0,1.2462,45.7895,41.5405,0.0515,
2021-12-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4454,1.2038,44.2304,40.1261,0.0564,0.0,0.0,4454.0,1.2038,44.2304,40.1261,0.0564,
2021-12-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5865,1.5851,58.2423,52.8378,0.0352,0.0,0.0,5865.0,1.5851,58.2423,52.8378,0.0352,
2021-12-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5062,1.3681,50.2681,45.6036,0.0439,0.0,0.0,5062.0,1.3681,50.2681,45.6036,0.0439,
2021-12-15,BNSF,4022,45675.0,Wheat,HRS,Boyle,ND,"Taylor, ND",Grand Forks,ND,"Grand Forks, ND",364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",2181,0.5895,21.6584,19.6486,0.054,0.0,0.0,2181.0,0.5895,21.6584,19.6486,0.054,
2021-12-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2515,0.6797,24.9752,22.6577,0.0771,0.0,0.0,2515.0,0.6797,24.9752,22.6577,0.0771,
2021-12-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5299,1.4322,52.6216,47.7387,0.034,0.31,435.86,5734.86,1.4322,56.95,51.6654,0.0367,
2021-12-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4555,1.2311,45.2334,41.036,0.0486,0.31,261.95,4816.95,1.2311,47.8347,43.3959,0.0514,
2021-12-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4441,1.2003,44.1013,40.009,0.0518,0.0,0.0,4441.0,1.2003,44.1013,40.009,0.0518,
2021-12-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4089,1.1051,40.6058,36.8378,0.0486,0.0,0.0,4089.0,1.1051,40.6058,36.8378,0.0486,
